"_id","_class","bizDomainIds","createTime","identityId","ip","owners","platformDomainId","principal","result","state","subjectId","updateTime","username","version"
"6618a376a612c20ef77ad6f5","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712890742095","1228177112997826560","1.145.71.147","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1228177112792305664","1712890742095","刘安","1"
"6618a3a4a612c20ef77ad6f6","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712890788229","1228177509003038720","1.129.20.161","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1228177508818489344","1712890788229","ViviVivid","1"
"6618eb9dd5d4bc7d616d9b0c","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712909213012","1228177384520290304","49.180.180.17","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1228177384264437760","1712909213012","Harry","1"
"661a34b6d5d4bc7d616d9b20","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712993462885","1226837775102251008","190.189.80.18","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1226837775035142144","1712993462885","Joel Aguilozi","1"
"661aa5fed5d4bc7d616d9b23","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713022462535","1228730007434563584","162.218.220.246","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1228730006952218624","1713022462535","CheshireKate","1"
"661ab1f2d5d4bc7d616d9b24","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713025522824","1226837873580314624","166.196.89.140","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1226837873517400064","1713025522824","Mary Scott","1"
"661ab254d5d4bc7d616d9b25","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713025620751","1226837873580314624","166.196.89.140","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1226837873517400064","1713025620751","Mary Scott","1"
"6618a656a612c20ef77ad6f7","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712891478430","6","35.74.61.14","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","2","1712891478430","Kaia","1"
"6618cb7ad5d4bc7d616d9b0b","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712900986145","1228177384520290304","1.145.108.92","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1228177384264437760","1712900986145","Harry","1"
"6618f163d5d4bc7d616d9b0d","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712910691208","59","93.51.236.130","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","20","1712910691208","Rostislav Karchagin","1"
"6618f3ced5d4bc7d616d9b0e","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712911310651","1228177384520290304","1.145.108.92","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1228177384264437760","1712911310651","Harry","1"
"6618f489d5d4bc7d616d9b0f","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712911497296","1228177384520290304","49.180.180.17","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1228177384264437760","1712911497296","Harry","1"
"6618f7e8d5d4bc7d616d9b10","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712912360077","109","13.229.211.26","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","37","1712912360077","Valentina","1"
"6618fd2ed5d4bc7d616d9b12","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712913710576","0","185.212.61.32","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","0","1712913710576","anzirOperatorAdmin","1"
"6618fd35d5d4bc7d616d9b13","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712913717551","109","13.229.211.26","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","37","1712913717551","Valentina","1"
"66198968d5d4bc7d616d9b18","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712949608774","170","85.69.126.204","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","55","1712949608774","Katharina Wagner","1"
"6619896ad5d4bc7d616d9b19","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712949610941","170","85.69.126.204","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","55","1712949610941","Katharina Wagner","1"
"6618f804d5d4bc7d616d9b11","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712912388420","109","13.229.211.26","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","37","1712912388420","Valentina","1"
"66196210d5d4bc7d616d9b17","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712939536713","307","86.190.91.40","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","101","1712939536713","Laurence Hall","1"
"6619ff7bd5d4bc7d616d9b1b","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712979835217","1226838512658026496","76.130.188.15","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1226838512607694848","1712979835217","Mira Jacobs","1"
"661a8955d5d4bc7d616d9b21","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713015125443","1219480225008586752","154.198.73.148","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1219480224807260160","1713015125443","Ayaz Naseem","1"
"661ad430d5d4bc7d616d9b26","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713034288795","1226837873655812096","166.196.89.140","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1226837873517400064","1713034288795","Mary Scott","1"
"661ae46ad5d4bc7d616d9b27","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713038442004","52","108.28.36.107","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","18","1713038442004","Anna Rose Greenberg","1"
"661ae4d8d5d4bc7d616d9b28","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713038552796","170","85.69.126.204","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","55","1713038552796","Katharina Wagner","1"
"661904c9d5d4bc7d616d9b14","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712915657394","6","35.74.61.14","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","2","1712915657394","Kaia","1"
"66196106d5d4bc7d616d9b15","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712939270605","306","86.190.91.40","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","101","1712939270605","Laurence Hall","1"
"6619614ad5d4bc7d616d9b16","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712939338067","306","86.190.91.40","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","101","1712939338067","Laurence Hall","1"
"6619f3abd5d4bc7d616d9b1a","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712976811131","1226837775102251008","190.189.80.18","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1226837775035142144","1712976811131","Joel Aguilozi","1"
"6619fffed5d4bc7d616d9b1c","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712979966902","1226838512658026496","76.130.188.15","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1226838512607694848","1712979966902","Mira Jacobs","1"
"661a0154d5d4bc7d616d9b1d","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712980308495","52","108.28.36.107","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","18","1712980308495","Anna Rose Greenberg","1"
"661a017ad5d4bc7d616d9b1e","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712980346919","52","108.28.36.107","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","18","1712980346919","Anna Rose Greenberg","1"
"661a0276d5d4bc7d616d9b1f","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1712980598133","53","108.28.36.107","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","18","1712980598133","Anna Rose Greenberg","1"
"661b11b4d5d4bc7d616d9b29","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713050036815","1224908313670455296","50.47.209.84","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1224908313569792000","1713050036815","kayonna","1"
"661b1291d5d4bc7d616d9b2a","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713050257094","1224908313670455296","50.47.209.84","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","1224908313569792000","1713050257094","kayonna","1"
"65f4249789898d2c4ff7a68f","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710498967809","140","107.182.191.224","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""47"", ""identityId"" : ""140"", ""identityScope"" : ""player"", ""username"" : ""saf"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""47"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710498967782"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""ukjawam30w"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""details"" : { ""identity"" : { ""_id"" : ""140"", ""scope"" : ""player"", ""subjectId"" : ""47"", ""name"" : ""saf"", ""tags"" : [ ], ""platformDomainId"" : ""SYD-AUS"", ""bizDomainIds"" : [ ], ""owners"" : [ ""0"", ""47"" ], ""createTime"" : { ""$numberLong"" : ""1710497415240"" }, ""updateTime"" : { ""$numberLong"" : ""1710497415240"" }, ""state"" : { ""$numberInt"" : ""0"" }, ""version"" : { ""$numberLong"" : ""1"" }, ""_class"" : ""com.anzir.uc.service.provider.domain.identity.repo.player.PlayerIdentityEntity"" }, ""subject"" : { ""_id"" : ""47"", ""nickname"" : ""saf"", ""icon"" : ""https://anzir-resource-test.s3.ap-southeast-2.amazonaws.com/static/heads/5.png"", ""birthday"" : ""1972-04-06"", ""sex"" : ""1"", ""area"" : ""86"", ""platformDomainId"" : ""SYD-AUS"" }, ""loginAccount"" : { ""_id"" : ""47"", ""subjectId"" : ""47"", ""anzirNo"" : ""az_MdWm4ENP-I"", ""email"" : ""764604973@qq.com"", ""state"" : { ""$numberInt"" : ""0"" } }, ""_class"" : ""com.anzir.uc.service.provider.domain.auth.AliveCurrentUserDetailsVo"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","47","1710498967809","saf","1"
"65f424c289898d2c4ff7a690","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710499010607","1","144.34.168.162","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""1"", ""identityId"" : ""1"", ""identityScope"" : ""player"", ""username"" : ""luke"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""1"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710499010591"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""72ir89dxtw"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""details"" : { ""identity"" : { ""_id"" : ""1"", ""scope"" : ""player"", ""subjectId"" : ""1"", ""name"" : ""luke"", ""tags"" : [ ], ""platformDomainId"" : ""SYD-AUS"", ""bizDomainIds"" : [ ], ""owners"" : [ ""0"", ""1"" ], ""createTime"" : { ""$numberLong"" : ""1710497412150"" }, ""updateTime"" : { ""$numberLong"" : ""1710497412150"" }, ""state"" : { ""$numberInt"" : ""0"" }, ""version"" : { ""$numberLong"" : ""1"" }, ""_class"" : ""com.anzir.uc.service.provider.domain.identity.repo.player.PlayerIdentityEntity"" }, ""subject"" : { ""_id"" : ""1"", ""nickname"" : ""luke"", ""icon"" : ""https://anzir-resource-test.s3.ap-southeast-2.amazonaws.com/static/heads/1.png"", ""birthday"" : ""1992-05-07"", ""sex"" : ""1"", ""area"" : ""86"", ""platformDomainId"" : ""SYD-AUS"" }, ""loginAccount"" : { ""_id"" : ""1"", ""subjectId"" : ""1"", ""anzirNo"" : ""az_GIBBRdmy-d"", ""email"" : ""790770883@qq.com"", ""state"" : { ""$numberInt"" : ""0"" } }, ""_class"" : ""com.anzir.uc.service.provider.domain.auth.AliveCurrentUserDetailsVo"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","1","1710499010607","luke","1"
"65f4256c89898d2c4ff7a692","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710499180667","1218146595682390016","46.232.121.35","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""1218146594231160832"", ""identityId"" : ""1218146595682390016"", ""identityScope"" : ""gm"", ""username"" : ""快快快"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""1218146594231160832"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710499180603"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""20240315-0751-8c28-9247-c51948aca314"", ""deviceType"" : ""android"", ""appVersion"" : ""1.0.4.19"" }, ""details"" : { ""identity"" : { ""_id"" : ""1218146595682390016"", ""scope"" : ""gm"", ""subjectId"" : ""1218146594231160832"", ""platformDomainId"" : ""SYD-AUS"", ""bizDomainIds"" : [ ], ""owners"" : [ ""0"", ""1218146594231160832"" ], ""createTime"" : { ""$numberLong"" : ""1710499180488"" }, ""updateTime"" : { ""$numberLong"" : ""1710499180488"" }, ""state"" : { ""$numberInt"" : ""0"" }, ""version"" : { ""$numberLong"" : ""1"" }, ""_class"" : ""com.anzir.uc.service.provider.domain.identity.repo.gm.GMIdentityEntity"" }, ""subject"" : { ""_id"" : ""1218146594231160832"", ""nickname"" : ""快快快"", ""icon"" : ""https://anzir-resource-test.s3.ap-southeast-2.amazonaws.com/static/heads/1.png"", ""sex"" : ""3"", ""platformDomainId"" : ""SYD-AUS"" }, ""loginAccount"" : { ""_id"" : { ""$oid"" : ""65f4256c89898d2c4ff7a691"" }, ""subjectId"" : ""1218146594231160832"", ""anzirNo"" : ""Azid_1218146594269409280"", ""email"" : ""ggm@pugemail.com"", ""state"" : { ""$numberInt"" : ""0"" } }, ""_class"" : ""com.anzir.uc.service.provider.domain.auth.AliveCurrentUserDetailsVo"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","1218146594231160832","1710499180667","快快快","1"
"661b4f50d5d4bc7d616d9b2d","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713065808003","26","47.150.51.198","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","9","1713065808003","Patrick Michael Arellano","1"
"661b65a9d5d4bc7d616d9b2e","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713071529587","324","49.181.92.26","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","107","1713071529587","Anzir_Test1","1"
"661c8e29d5d4bc7d616d9b33","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1713147433711","0","162.248.79.168","[ ""0"" ]","SYD-AUS",,"SUCCESS","0","0","1713147433711","anzirOperatorAdmin","1"
"65f4258089898d2c4ff7a693","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710499200097","347","117.36.117.184","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""115"", ""identityId"" : ""347"", ""identityScope"" : ""player"", ""username"" : ""Anzir_Test9"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""115"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710499200049"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""e493xcvfdr"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""details"" : { ""identity"" : { ""_id"" : ""347"", ""scope"" : ""player"", ""subjectId"" : ""115"", ""name"" : ""Anzir_Test9"", ""tags"" : [ ], ""platformDomainId"" : ""SYD-AUS"", ""bizDomainIds"" : [ ], ""owners"" : [ ""0"", ""115"" ], ""createTime"" : { ""$numberLong"" : ""1710497418911"" }, ""updateTime"" : { ""$numberLong"" : ""1710497418911"" }, ""state"" : { ""$numberInt"" : ""0"" }, ""version"" : { ""$numberLong"" : ""1"" }, ""_class"" : ""com.anzir.uc.service.provider.domain.identity.repo.player.PlayerIdentityEntity"" }, ""subject"" : { ""_id"" : ""115"", ""nickname"" : ""Anzir_Test9"", ""icon"" : ""https://anzir-resource-test.s3.ap-southeast-2.amazonaws.com/static/heads/1.png"", ""sex"" : ""0"", ""area"" : ""86"", ""platformDomainId"" : ""SYD-AUS"" }, ""loginAccount"" : { ""_id"" : ""115"", ""subjectId"" : ""115"", ""anzirNo"" : ""az_wmS8DXNd-p"", ""email"" : ""anzirtest9@gmail.com"", ""state"" : { ""$numberInt"" : ""0"" } }, ""_class"" : ""com.anzir.uc.service.provider.domain.auth.AliveCurrentUserDetailsVo"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","115","1710499200097","Anzir_Test9","1"
"65f4261589898d2c4ff7a694","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710499349301","348","117.36.117.184","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""115"", ""identityId"" : ""348"", ""identityScope"" : ""gm"", ""username"" : ""Anzir_Test9"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""115"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710499349279"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""20240315-1042-8e11-9338-fd0d3aad8fb6"", ""deviceType"" : ""ios"", ""appVersion"" : ""1.0.4.19"" }, ""details"" : { ""identity"" : { ""_id"" : ""348"", ""scope"" : ""gm"", ""subjectId"" : ""115"", ""name"" : ""Anzir_Test9"", ""examState"" : ""pass"", ""platformDomainId"" : ""SYD-AUS"", ""bizDomainIds"" : [ ], ""owners"" : [ ""0"", ""115"" ], ""createTime"" : { ""$numberLong"" : ""1710497418902"" }, ""updateTime"" : { ""$numberLong"" : ""1710497418902"" }, ""state"" : { ""$numberInt"" : ""0"" }, ""version"" : { ""$numberLong"" : ""1"" }, ""_class"" : ""com.anzir.uc.service.provider.domain.identity.repo.gm.GMIdentityEntity"" }, ""subject"" : { ""_id"" : ""115"", ""nickname"" : ""Anzir_Test9"", ""icon"" : ""https://anzir-resource-test.s3.ap-southeast-2.amazonaws.com/static/heads/1.png"", ""sex"" : ""0"", ""area"" : ""86"", ""platformDomainId"" : ""SYD-AUS"" }, ""loginAccount"" : { ""_id"" : ""115"", ""subjectId"" : ""115"", ""anzirNo"" : ""az_wmS8DXNd-p"", ""email"" : ""anzirtest9@gmail.com"", ""state"" : { ""$numberInt"" : ""0"" } }, ""_class"" : ""com.anzir.uc.service.provider.domain.auth.AliveCurrentUserDetailsVo"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","115","1710499349301","Anzir_Test9","1"
"65f4264d89898d2c4ff7a695","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710499405678","21","117.36.117.184","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""7"", ""identityId"" : ""21"", ""identityScope"" : ""gm"", ""username"" : ""chazz"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""7"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710499405662"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""20240315-1043-8220-8741-c17c6f32ed6b"", ""deviceType"" : ""ios"", ""appVersion"" : ""1.0.4.19"" }, ""details"" : { ""identity"" : { ""_id"" : ""21"", ""scope"" : ""gm"", ""subjectId"" : ""7"", ""name"" : ""chazz"", ""examState"" : ""pass"", ""platformDomainId"" : ""SYD-AUS"", ""bizDomainIds"" : [ ], ""owners"" : [ ""0"", ""7"" ], ""createTime"" : { ""$numberLong"" : ""1710497412919"" }, ""updateTime"" : { ""$numberLong"" : ""1710497412919"" }, ""state"" : { ""$numberInt"" : ""0"" }, ""version"" : { ""$numberLong"" : ""1"" }, ""_class"" : ""com.anzir.uc.service.provider.domain.identity.repo.gm.GMIdentityEntity"" }, ""subject"" : { ""_id"" : ""7"", ""nickname"" : ""chazz"", ""icon"" : ""https://anzir-resource-test.s3.ap-southeast-2.amazonaws.com/static/heads/1.png"", ""birthday"" : ""2024-03-08"", ""sex"" : ""2"", ""area"" : ""86"", ""platformDomainId"" : ""SYD-AUS"" }, ""loginAccount"" : { ""_id"" : ""7"", ""subjectId"" : ""7"", ""anzirNo"" : ""az_VPr8xf6w-I"", ""email"" : ""gg@pugemail.com"", ""state"" : { ""$numberInt"" : ""0"" } }, ""_class"" : ""com.anzir.uc.service.provider.domain.auth.AliveCurrentUserDetailsVo"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","7","1710499405678","chazz","1"
"65f4267589898d2c4ff7a696","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710499445498","350","117.36.117.184","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""116"", ""identityId"" : ""350"", ""identityScope"" : ""player"", ""username"" : ""Anzir_Test10"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""116"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710499445484"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""ptkddnt6ug"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""details"" : { ""identity"" : { ""_id"" : ""350"", ""scope"" : ""player"", ""subjectId"" : ""116"", ""name"" : ""Anzir_Test10"", ""tags"" : [ ], ""platformDomainId"" : ""SYD-AUS"", ""bizDomainIds"" : [ ], ""owners"" : [ ""0"", ""116"" ], ""createTime"" : { ""$numberLong"" : ""1710497418951"" }, ""updateTime"" : { ""$numberLong"" : ""1710497418951"" }, ""state"" : { ""$numberInt"" : ""0"" }, ""version"" : { ""$numberLong"" : ""1"" }, ""_class"" : ""com.anzir.uc.service.provider.domain.identity.repo.player.PlayerIdentityEntity"" }, ""subject"" : { ""_id"" : ""116"", ""nickname"" : ""Anzir_Test10"", ""icon"" : ""https://anzir-resource-test.s3.ap-southeast-2.amazonaws.com/static/heads/1.png"", ""sex"" : ""0"", ""area"" : ""86"", ""platformDomainId"" : ""SYD-AUS"" }, ""loginAccount"" : { ""_id"" : ""116"", ""subjectId"" : ""116"", ""anzirNo"" : ""az_iL8hqakt-M"", ""email"" : ""anzirtest10@gmail.com"", ""state"" : { ""$numberInt"" : ""0"" } }, ""_class"" : ""com.anzir.uc.service.provider.domain.auth.AliveCurrentUserDetailsVo"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","116","1710499445498","Anzir_Test10","1"
"65f4268489898d2c4ff7a697","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710499460759","326","117.36.117.184","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""108"", ""identityId"" : ""326"", ""identityScope"" : ""player"", ""username"" : ""Anzir_Test2"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""108"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710499460743"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""cr92w0b3m0"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""details"" : { ""identity"" : { ""_id"" : ""326"", ""scope"" : ""player"", ""subjectId"" : ""108"", ""name"" : ""Anzir_Test2"", ""tags"" : [ ], ""platformDomainId"" : ""SYD-AUS"", ""bizDomainIds"" : [ ], ""owners"" : [ ""0"", ""108"" ], ""createTime"" : { ""$numberLong"" : ""1710497418476"" }, ""updateTime"" : { ""$numberLong"" : ""1710497418476"" }, ""state"" : { ""$numberInt"" : ""0"" }, ""version"" : { ""$numberLong"" : ""1"" }, ""_class"" : ""com.anzir.uc.service.provider.domain.identity.repo.player.PlayerIdentityEntity"" }, ""subject"" : { ""_id"" : ""108"", ""nickname"" : ""Anzir_Test2"", ""icon"" : ""https://anzir-resource-test.s3.ap-southeast-2.amazonaws.com/static/heads/1.png"", ""sex"" : ""0"", ""area"" : ""86"", ""platformDomainId"" : ""SYD-AUS"" }, ""loginAccount"" : { ""_id"" : ""108"", ""subjectId"" : ""108"", ""anzirNo"" : ""az_s3HMb5mG-z"", ""email"" : ""anzirtest2@gmail.com"", ""state"" : { ""$numberInt"" : ""0"" } }, ""_class"" : ""com.anzir.uc.service.provider.domain.auth.AliveCurrentUserDetailsVo"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","108","1710499460759","Anzir_Test2","1"
"65f426d189898d2c4ff7a69a","com.anzir.uc.service.provider.domain.auth.repo.AuthLogEntity","[ ]","1710499537560","329","185.212.61.32","[ ""0"" ]","SYD-AUS","{ ""subjectIdentityId"" : ""109"", ""identityId"" : ""329"", ""identityScope"" : ""player"", ""username"" : ""Anzir_Test3"", ""platformKey"" : ""SYD-AUS"", ""owners"" : [ ""0"", ""109"" ], ""accountNonExpired"" : true, ""accountNonLocked"" : true, ""credentialsNonExpired"" : true, ""enabled"" : true, ""loginTime"" : { ""$numberLong"" : ""1710499537546"" }, ""authenticated"" : false, ""device"" : { ""deviceId"" : ""frdru6ku0m"", ""deviceType"" : ""web"", ""appVersion"" : ""1.0.4"" }, ""details"" : { ""identity"" : { ""_id"" : ""329"", ""scope"" : ""player"", ""subjectId"" : ""109"", ""name"" : ""Anzir_Test3"", ""tags"" : [ ], ""platformDomainId"" : ""SYD-AUS"", ""bizDomainIds"" : [ ], ""owners"" : [ ""0"", ""109"" ], ""createTime"" : { ""$numberLong"" : ""1710497418512"" }, ""updateTime"" : { ""$numberLong"" : ""1710497418512"" }, ""state"" : { ""$numberInt"" : ""0"" }, ""version"" : { ""$numberLong"" : ""1"" }, ""_class"" : ""com.anzir.uc.service.provider.domain.identity.repo.player.PlayerIdentityEntity"" }, ""subject"" : { ""_id"" : ""109"", ""nickname"" : ""Anzir_Test3"", ""icon"" : ""https://anzir-resource-test.s3.ap-southeast-2.amazonaws.com/static/heads/1.png"", ""sex"" : ""0"", ""area"" : ""86"", ""platformDomainId"" : ""SYD-AUS"" }, ""loginAccount"" : { ""_id"" : ""109"", ""subjectId"" : ""109"", ""anzirNo"" : ""az_NKN6qGjS-b"", ""email"" : ""anzirtest3@gmail.com"", ""state"" : { ""$numberInt"" : ""0"" } }, ""_class"" : ""com.anzir.uc.service.provider.domain.auth.AliveCurrentUserDetailsVo"" }, ""_class"" : ""com.anzir.service.provider.security.current.SimpleCurrentUser"" }","SUCCESS","0","109","1710499537560","Anzir_Test3","1"
